Date,Season,Team,Opponent,HomeFlag,GF,GA,Manager,ManagerStart,ManagerEnd,MatchNumMgr,Window1,Window2,Window3,HomeTeam,AwayTeam,MatchID,Points,GoalDifference,Win,Draw,Loss,ManagerPeriod,rows_per_match,CompleteMatchPair
2023-03-12,2022/2023,Aston Villa,West Ham,0,1,1,UNAI EMERY,2022-01-11,2100-01-01,43,0,0,0,West Ham,Aston Villa,2022/2023_2023-03-12_West Ham_Aston Villa,1,0,0,1,0,Established,2,TRUE
2023-03-18,2022/2023,Aston Villa,Bournemouth,1,3,0,UNAI EMERY,2022-01-11,2100-01-01,44,0,0,0,Aston Villa,Bournemouth,2022/2023_2023-03-18_Aston Villa_Bournemouth,3,3,1,0,0,Established,2,TRUE
2023-04-01,2022/2023,Aston Villa,Chelsea,0,2,0,UNAI EMERY,2022-01-11,2100-01-01,45,0,0,0,Chelsea,Aston Villa,2022/2023_2023-04-01_Chelsea_Aston Villa,3,2,1,0,0,Established,2,TRUE
2023-04-04,2022/2023,Aston Villa,Leicester City,0,2,1,UNAI EMERY,2022-01-11,2100-01-01,46,0,0,0,Leicester City,Aston Villa,2022/2023_2023-04-04_Leicester City_Aston Villa,3,1,1,0,0,Established,2,TRUE
2023-04-08,2022/2023,Aston Villa,Nott'ham Forest,1,2,0,UNAI EMERY,2022-01-11,2100-01-01,47,0,0,0,Aston Villa,Nott'ham Forest,2022/2023_2023-04-08_Aston Villa_Nott'ham Forest,3,2,1,0,0,Established,2,TRUE
2023-04-15,2022/2023,Aston Villa,Newcastle Utd,1,3,0,UNAI EMERY,2022-01-11,2100-01-01,48,0,0,0,Aston Villa,Newcastle Utd,2022/2023_2023-04-15_Aston Villa_Newcastle Utd,3,3,1,0,0,Established,2,TRUE
2023-04-22,2022/2023,Aston Villa,Brentford,0,1,1,UNAI EMERY,2022-01-11,2100-01-01,49,0,0,0,Brentford,Aston Villa,2022/2023_2023-04-22_Brentford_Aston Villa,1,0,0,1,0,Established,2,TRUE
2023-04-25,2022/2023,Aston Villa,Fulham,1,1,0,UNAI EMERY,2022-01-11,2100-01-01,50,0,0,0,Aston Villa,Fulham,2022/2023_2023-04-25_Aston Villa_Fulham,3,1,1,0,0,Established,2,TRUE
2023-04-30,2022/2023,Aston Villa,Manchester Utd,0,0,1,UNAI EMERY,2022-01-11,2100-01-01,51,0,0,0,Manchester Utd,Aston Villa,2022/2023_2023-04-30_Manchester Utd_Aston Villa,0,-1,0,0,1,Established,2,TRUE
2023-05-06,2022/2023,Aston Villa,Wolves,0,0,1,UNAI EMERY,2022-01-11,2100-01-01,52,0,0,0,Wolves,Aston Villa,2022/2023_2023-05-06_Wolves_Aston Villa,0,-1,0,0,1,Established,2,TRUE
2023-05-13,2022/2023,Aston Villa,Tottenham,1,2,1,UNAI EMERY,2022-01-11,2100-01-01,53,0,0,0,Aston Villa,Tottenham,2022/2023_2023-05-13_Aston Villa_Tottenham,3,1,1,0,0,Established,2,TRUE
2023-05-20,2022/2023,Aston Villa,Liverpool,0,1,1,UNAI EMERY,2022-01-11,2100-01-01,54,0,0,0,Liverpool,Aston Villa,2022/2023_2023-05-20_Liverpool_Aston Villa,1,0,0,1,0,Established,2,TRUE
2023-05-28,2022/2023,Aston Villa,Brighton,1,2,1,UNAI EMERY,2022-01-11,2100-01-01,55,0,0,0,Aston Villa,Brighton,2022/2023_2023-05-28_Aston Villa_Brighton,3,1,1,0,0,Established,2,TRUE
2023-08-12,2023/2024,Aston Villa,Newcastle Utd,0,1,5,UNAI EMERY,2022-01-11,2100-01-01,56,0,0,0,Newcastle Utd,Aston Villa,2023/2024_2023-08-12_Newcastle Utd_Aston Villa,0,-4,0,0,1,Established,2,TRUE
2023-08-20,2023/2024,Aston Villa,Everton,1,4,0,UNAI EMERY,2022-01-11,2100-01-01,57,0,0,0,Aston Villa,Everton,2023/2024_2023-08-20_Aston Villa_Everton,3,4,1,0,0,Established,2,TRUE
2023-08-27,2023/2024,Aston Villa,Burnley,0,3,1,UNAI EMERY,2022-01-11,2100-01-01,58,0,0,0,Burnley,Aston Villa,2023/2024_2023-08-27_Burnley_Aston Villa,3,2,1,0,0,Established,2,TRUE
2023-09-03,2023/2024,Aston Villa,Liverpool,0,0,3,UNAI EMERY,2022-01-11,2100-01-01,59,0,0,0,Liverpool,Aston Villa,2023/2024_2023-09-03_Liverpool_Aston Villa,0,-3,0,0,1,Established,2,TRUE
2023-09-16,2023/2024,Aston Villa,Crystal Palace,1,3,1,UNAI EMERY,2022-01-11,2100-01-01,60,0,0,0,Aston Villa,Crystal Palace,2023/2024_2023-09-16_Aston Villa_Crystal Palace,3,2,1,0,0,Established,2,TRUE
2023-09-24,2023/2024,Aston Villa,Chelsea,0,1,0,UNAI EMERY,2022-01-11,2100-01-01,61,0,0,0,Chelsea,Aston Villa,2023/2024_2023-09-24_Chelsea_Aston Villa,3,1,1,0,0,Established,2,TRUE
2023-09-30,2023/2024,Aston Villa,Brighton,1,6,1,UNAI EMERY,2022-01-11,2100-01-01,62,0,0,0,Aston Villa,Brighton,2023/2024_2023-09-30_Aston Villa_Brighton,3,5,1,0,0,Established,2,TRUE
2023-10-08,2023/2024,Aston Villa,Wolves,0,1,1,UNAI EMERY,2022-01-11,2100-01-01,63,0,0,0,Wolves,Aston Villa,2023/2024_2023-10-08_Wolves_Aston Villa,1,0,0,1,0,Established,2,TRUE
2023-10-22,2023/2024,Aston Villa,West Ham,1,4,1,UNAI EMERY,2022-01-11,2100-01-01,64,0,0,0,Aston Villa,West Ham,2023/2024_2023-10-22_Aston Villa_West Ham,3,3,1,0,0,Established,2,TRUE
2023-10-29,2023/2024,Aston Villa,Luton Town,1,3,1,UNAI EMERY,2022-01-11,2100-01-01,65,0,0,0,Aston Villa,Luton Town,2023/2024_2023-10-29_Aston Villa_Luton Town,3,2,1,0,0,Established,2,TRUE
2023-11-05,2023/2024,Aston Villa,Nott'ham Forest,0,0,2,UNAI EMERY,2022-01-11,2100-01-01,66,0,0,0,Nott'ham Forest,Aston Villa,2023/2024_2023-11-05_Nott'ham Forest_Aston Villa,0,-2,0,0,1,Established,2,TRUE
2023-11-12,2023/2024,Aston Villa,Fulham,1,3,1,UNAI EMERY,2022-01-11,2100-01-01,67,0,0,0,Aston Villa,Fulham,2023/2024_2023-11-12_Aston Villa_Fulham,3,2,1,0,0,Established,2,TRUE
2023-11-26,2023/2024,Aston Villa,Tottenham,0,2,1,UNAI EMERY,2022-01-11,2100-01-01,68,0,0,0,Tottenham,Aston Villa,2023/2024_2023-11-26_Tottenham_Aston Villa,3,1,1,0,0,Established,2,TRUE
2023-12-03,2023/2024,Aston Villa,Bournemouth,0,2,2,UNAI EMERY,2022-01-11,2100-01-01,69,0,0,0,Bournemouth,Aston Villa,2023/2024_2023-12-03_Bournemouth_Aston Villa,1,0,0,1,0,Established,2,TRUE
2023-12-06,2023/2024,Aston Villa,Manchester City,1,1,0,UNAI EMERY,2022-01-11,2100-01-01,70,0,0,0,Aston Villa,Manchester City,2023/2024_2023-12-06_Aston Villa_Manchester City,3,1,1,0,0,Established,2,TRUE
2023-12-09,2023/2024,Aston Villa,Arsenal,1,1,0,UNAI EMERY,2022-01-11,2100-01-01,71,0,0,0,Aston Villa,Arsenal,2023/2024_2023-12-09_Aston Villa_Arsenal,3,1,1,0,0,Established,2,TRUE
2023-12-17,2023/2024,Aston Villa,Brentford,0,2,1,UNAI EMERY,2022-01-11,2100-01-01,72,0,0,0,Brentford,Aston Villa,2023/2024_2023-12-17_Brentford_Aston Villa,3,1,1,0,0,Established,2,TRUE
2023-12-22,2023/2024,Aston Villa,Sheffield Utd,1,1,1,UNAI EMERY,2022-01-11,2100-01-01,73,0,0,0,Aston Villa,Sheffield Utd,2023/2024_2023-12-22_Aston Villa_Sheffield Utd,1,0,0,1,0,Established,2,TRUE
2023-12-26,2023/2024,Aston Villa,Manchester Utd,0,2,3,UNAI EMERY,2022-01-11,2100-01-01,74,0,0,0,Manchester Utd,Aston Villa,2023/2024_2023-12-26_Manchester Utd_Aston Villa,0,-1,0,0,1,Established,2,TRUE
2023-12-30,2023/2024,Aston Villa,Burnley,1,3,2,UNAI EMERY,2022-01-11,2100-01-01,75,0,0,0,Aston Villa,Burnley,2023/2024_2023-12-30_Aston Villa_Burnley,3,1,1,0,0,Established,2,TRUE
2024-01-14,2023/2024,Aston Villa,Everton,0,0,0,UNAI EMERY,2022-01-11,2100-01-01,76,0,0,0,Everton,Aston Villa,2023/2024_2024-01-14_Everton_Aston Villa,1,0,0,1,0,Established,2,TRUE
2024-01-30,2023/2024,Aston Villa,Newcastle Utd,1,1,3,UNAI EMERY,2022-01-11,2100-01-01,77,0,0,0,Aston Villa,Newcastle Utd,2023/2024_2024-01-30_Aston Villa_Newcastle Utd,0,-2,0,0,1,Established,2,TRUE
2024-02-03,2023/2024,Aston Villa,Sheffield Utd,0,5,0,UNAI EMERY,2022-01-11,2100-01-01,78,0,0,0,Sheffield Utd,Aston Villa,2023/2024_2024-02-03_Sheffield Utd_Aston Villa,3,5,1,0,0,Established,2,TRUE
2024-02-11,2023/2024,Aston Villa,Manchester Utd,1,1,2,UNAI EMERY,2022-01-11,2100-01-01,79,0,0,0,Aston Villa,Manchester Utd,2023/2024_2024-02-11_Aston Villa_Manchester Utd,0,-1,0,0,1,Established,2,TRUE
2024-02-17,2023/2024,Aston Villa,Fulham,0,2,1,UNAI EMERY,2022-01-11,2100-01-01,80,0,0,0,Fulham,Aston Villa,2023/2024_2024-02-17_Fulham_Aston Villa,3,1,1,0,0,Established,2,TRUE
2024-02-24,2023/2024,Aston Villa,Nott'ham Forest,1,4,2,UNAI EMERY,2022-01-11,2100-01-01,81,0,0,0,Aston Villa,Nott'ham Forest,2023/2024_2024-02-24_Aston Villa_Nott'ham Forest,3,2,1,0,0,Established,2,TRUE
2024-03-02,2023/2024,Aston Villa,Luton Town,0,3,2,UNAI EMERY,2022-01-11,2100-01-01,82,0,0,0,Luton Town,Aston Villa,2023/2024_2024-03-02_Luton Town_Aston Villa,3,1,1,0,0,Established,2,TRUE
2024-03-10,2023/2024,Aston Villa,Tottenham,1,0,4,UNAI EMERY,2022-01-11,2100-01-01,83,0,0,0,Aston Villa,Tottenham,2023/2024_2024-03-10_Aston Villa_Tottenham,0,-4,0,0,1,Established,2,TRUE
2024-03-17,2023/2024,Aston Villa,West Ham,0,1,1,UNAI EMERY,2022-01-11,2100-01-01,84,0,0,0,West Ham,Aston Villa,2023/2024_2024-03-17_West Ham_Aston Villa,1,0,0,1,0,Established,2,TRUE
2024-03-30,2023/2024,Aston Villa,Wolves,1,2,0,UNAI EMERY,2022-01-11,2100-01-01,85,0,0,0,Aston Villa,Wolves,2023/2024_2024-03-30_Aston Villa_Wolves,3,2,1,0,0,Established,2,TRUE
2024-04-03,2023/2024,Aston Villa,Manchester City,0,1,4,UNAI EMERY,2022-01-11,2100-01-01,86,0,0,0,Manchester City,Aston Villa,2023/2024_2024-04-03_Manchester City_Aston Villa,0,-3,0,0,1,Established,2,TRUE
2024-04-06,2023/2024,Aston Villa,Brentford,1,3,3,UNAI EMERY,2022-01-11,2100-01-01,87,0,0,0,Aston Villa,Brentford,2023/2024_2024-04-06_Aston Villa_Brentford,1,0,0,1,0,Established,2,TRUE
2024-04-14,2023/2024,Aston Villa,Arsenal,0,2,0,UNAI EMERY,2022-01-11,2100-01-01,88,0,0,0,Arsenal,Aston Villa,2023/2024_2024-04-14_Arsenal_Aston Villa,3,2,1,0,0,Established,2,TRUE
2024-04-21,2023/2024,Aston Villa,Bournemouth,1,3,1,UNAI EMERY,2022-01-11,2100-01-01,89,0,0,0,Aston Villa,Bournemouth,2023/2024_2024-04-21_Aston Villa_Bournemouth,3,2,1,0,0,Established,2,TRUE
2024-04-27,2023/2024,Aston Villa,Chelsea,1,2,2,UNAI EMERY,2022-01-11,2100-01-01,90,0,0,0,Aston Villa,Chelsea,2023/2024_2024-04-27_Aston Villa_Chelsea,1,0,0,1,0,Established,2,TRUE
2024-05-05,2023/2024,Aston Villa,Brighton,0,0,1,UNAI EMERY,2022-01-11,2100-01-01,91,0,0,0,Brighton,Aston Villa,2023/2024_2024-05-05_Brighton_Aston Villa,0,-1,0,0,1,Established,2,TRUE
2024-05-13,2023/2024,Aston Villa,Liverpool,1,3,3,UNAI EMERY,2022-01-11,2100-01-01,92,0,0,0,Aston Villa,Liverpool,2023/2024_2024-05-13_Aston Villa_Liverpool,1,0,0,1,0,Established,2,TRUE
2024-05-19,2023/2024,Aston Villa,Crystal Palace,0,0,5,UNAI EMERY,2022-01-11,2100-01-01,93,0,0,0,Crystal Palace,Aston Villa,2023/2024_2024-05-19_Crystal Palace_Aston Villa,0,-5,0,0,1,Established,2,TRUE
2023-01-14,2022/2023,Bournemouth,Brentford,0,0,2,ANDONI IRAOLA,2023-01-07,2100-01-01,1,1,0,0,Brentford,Bournemouth,2022/2023_2023-01-14_Brentford_Bournemouth,0,-2,0,0,1,Matches 1-3,2,TRUE
2023-01-21,2022/2023,Bournemouth,Nott'ham Forest,1,1,1,ANDONI IRAOLA,2023-01-07,2100-01-01,2,1,0,0,Bournemouth,Nott'ham Forest,2022/2023_2023-01-21_Bournemouth_Nott'ham Forest,1,0,0,1,0,Matches 1-3,2,TRUE
2023-02-04,2022/2023,Bournemouth,Brighton,0,0,1,ANDONI IRAOLA,2023-01-07,2100-01-01,3,1,0,0,Brighton,Bournemouth,2022/2023_2023-02-04_Brighton_Bournemouth,0,-1,0,0,1,Matches 1-3,2,TRUE
2023-02-11,2022/2023,Bournemouth,Newcastle Utd,1,1,1,ANDONI IRAOLA,2023-01-07,2100-01-01,4,0,1,0,Bournemouth,Newcastle Utd,2022/2023_2023-02-11_Bournemouth_Newcastle Utd,1,0,0,1,0,Matches 4-6,2,TRUE
2023-02-18,2022/2023,Bournemouth,Wolves,0,1,0,ANDONI IRAOLA,2023-01-07,2100-01-01,5,0,1,0,Wolves,Bournemouth,2022/2023_2023-02-18_Wolves_Bournemouth,3,1,1,0,0,Matches 4-6,2,TRUE
2023-02-25,2022/2023,Bournemouth,Manchester City,1,1,4,ANDONI IRAOLA,2023-01-07,2100-01-01,6,0,1,0,Bournemouth,Manchester City,2022/2023_2023-02-25_Bournemouth_Manchester City,0,-3,0,0,1,Matches 4-6,2,TRUE
2023-03-04,2022/2023,Bournemouth,Arsenal,0,2,3,ANDONI IRAOLA,2023-01-07,2100-01-01,7,0,0,1,Arsenal,Bournemouth,2022/2023_2023-03-04_Arsenal_Bournemouth,0,-1,0,0,1,Matches 7-10,2,TRUE
2023-03-11,2022/2023,Bournemouth,Liverpool,1,1,0,ANDONI IRAOLA,2023-01-07,2100-01-01,8,0,0,1,Bournemouth,Liverpool,2022/2023_2023-03-11_Bournemouth_Liverpool,3,1,1,0,0,Matches 7-10,2,TRUE
2023-03-18,2022/2023,Bournemouth,Aston Villa,0,0,3,ANDONI IRAOLA,2023-01-07,2100-01-01,9,0,0,1,Aston Villa,Bournemouth,2022/2023_2023-03-18_Aston Villa_Bournemouth,0,-3,0,0,1,Matches 7-10,2,TRUE
2023-04-01,2022/2023,Bournemouth,Fulham,1,2,1,ANDONI IRAOLA,2023-01-07,2100-01-01,10,0,0,1,Bournemouth,Fulham,2022/2023_2023-04-01_Bournemouth_Fulham,3,1,1,0,0,Matches 7-10,2,TRUE
2023-04-04,2022/2023,Bournemouth,Brighton,1,0,2,ANDONI IRAOLA,2023-01-07,2100-01-01,11,0,0,0,Bournemouth,Brighton,2022/2023_2023-04-04_Bournemouth_Brighton,0,-2,0,0,1,Established,2,TRUE
2023-04-08,2022/2023,Bournemouth,Leicester City,0,1,0,ANDONI IRAOLA,2023-01-07,2100-01-01,12,0,0,0,Leicester City,Bournemouth,2022/2023_2023-04-08_Leicester City_Bournemouth,3,1,1,0,0,Established,2,TRUE
2023-04-15,2022/2023,Bournemouth,Tottenham,0,3,2,ANDONI IRAOLA,2023-01-07,2100-01-01,13,0,0,0,Tottenham,Bournemouth,2022/2023_2023-04-15_Tottenham_Bournemouth,3,1,1,0,0,Established,2,TRUE
2023-04-23,2022/2023,Bournemouth,West Ham,1,0,4,ANDONI IRAOLA,2023-01-07,2100-01-01,14,0,0,0,Bournemouth,West Ham,2022/2023_2023-04-23_Bournemouth_West Ham,0,-4,0,0,1,Established,2,TRUE
2023-04-27,2022/2023,Bournemouth,Southampton,0,1,0,ANDONI IRAOLA,2023-01-07,2100-01-01,15,0,0,0,Southampton,Bournemouth,2022/2023_2023-04-27_Southampton_Bournemouth,3,1,1,0,0,Established,2,TRUE
2023-04-30,2022/2023,Bournemouth,Leeds United,1,4,1,ANDONI IRAOLA,2023-01-07,2100-01-01,16,0,0,0,Bournemouth,Leeds United,2022/2023_2023-04-30_Bournemouth_Leeds United,3,3,1,0,0,Established,2,TRUE
2023-05-06,2022/2023,Bournemouth,Chelsea,1,1,3,ANDONI IRAOLA,2023-01-07,2100-01-01,17,0,0,0,Bournemouth,Chelsea,2022/2023_2023-05-06_Bournemouth_Chelsea,0,-2,0,0,1,Established,2,TRUE
2023-05-13,2022/2023,Bournemouth,Crystal Palace,0,0,2,ANDONI IRAOLA,2023-01-07,2100-01-01,18,0,0,0,Crystal Palace,Bournemouth,2022/2023_2023-05-13_Crystal Palace_Bournemouth,0,-2,0,0,1,Established,2,TRUE
2023-05-20,2022/2023,Bournemouth,Manchester Utd,1,0,1,ANDONI IRAOLA,2023-01-07,2100-01-01,19,0,0,0,Bournemouth,Manchester Utd,2022/2023_2023-05-20_Bournemouth_Manchester Utd,0,-1,0,0,1,Established,2,TRUE
2023-05-28,2022/2023,Bournemouth,Everton,0,0,1,ANDONI IRAOLA,2023-01-07,2100-01-01,20,0,0,0,Everton,Bournemouth,2022/2023_2023-05-28_Everton_Bournemouth,0,-1,0,0,1,Established,2,TRUE
2023-08-12,2023/2024,Bournemouth,West Ham,1,1,1,ANDONI IRAOLA,2023-01-07,2100-01-01,21,0,0,0,Bournemouth,West Ham,2023/2024_2023-08-12_Bournemouth_West Ham,1,0,0,1,0,Established,2,TRUE
2023-08-19,2023/2024,Bournemouth,Liverpool,0,1,3,ANDONI IRAOLA,2023-01-07,2100-01-01,22,0,0,0,Liverpool,Bournemouth,2023/2024_2023-08-19_Liverpool_Bournemouth,0,-2,0,0,1,Established,2,TRUE
2023-08-26,2023/2024,Bournemouth,Tottenham,1,0,2,ANDONI IRAOLA,2023-01-07,2100-01-01,23,0,0,0,Bournemouth,Tottenham,2023/2024_2023-08-26_Bournemouth_Tottenham,0,-2,0,0,1,Established,2,TRUE
2023-09-02,2023/2024,Bournemouth,Brentford,0,2,2,ANDONI IRAOLA,2023-01-07,2100-01-01,24,0,0,0,Brentford,Bournemouth,2023/2024_2023-09-02_Brentford_Bournemouth,1,0,0,1,0,Established,2,TRUE
2023-09-17,2023/2024,Bournemouth,Chelsea,1,0,0,ANDONI IRAOLA,2023-01-07,2100-01-01,25,0,0,0,Bournemouth,Chelsea,2023/2024_2023-09-17_Bournemouth_Chelsea,1,0,0,1,0,Established,2,TRUE
2023-09-24,2023/2024,Bournemouth,Brighton,0,1,3,ANDONI IRAOLA,2023-01-07,2100-01-01,26,0,0,0,Brighton,Bournemouth,2023/2024_2023-09-24_Brighton_Bournemouth,0,-2,0,0,1,Established,2,TRUE
2023-09-30,2023/2024,Bournemouth,Arsenal,1,0,4,ANDONI IRAOLA,2023-01-07,2100-01-01,27,0,0,0,Bournemouth,Arsenal,2023/2024_2023-09-30_Bournemouth_Arsenal,0,-4,0,0,1,Established,2,TRUE
2023-10-07,2023/2024,Bournemouth,Everton,0,0,3,ANDONI IRAOLA,2023-01-07,2100-01-01,28,0,0,0,Everton,Bournemouth,2023/2024_2023-10-07_Everton_Bournemouth,0,-3,0,0,1,Established,2,TRUE
2023-10-21,2023/2024,Bournemouth,Wolves,1,1,2,ANDONI IRAOLA,2023-01-07,2100-01-01,29,0,0,0,Bournemouth,Wolves,2023/2024_2023-10-21_Bournemouth_Wolves,0,-1,0,0,1,Established,2,TRUE
2023-10-28,2023/2024,Bournemouth,Burnley,1,2,1,ANDONI IRAOLA,2023-01-07,2100-01-01,30,0,0,0,Bournemouth,Burnley,2023/2024_2023-10-28_Bournemouth_Burnley,3,1,1,0,0,Established,2,TRUE
2023-11-04,2023/2024,Bournemouth,Manchester City,0,1,6,ANDONI IRAOLA,2023-01-07,2100-01-01,31,0,0,0,Manchester City,Bournemouth,2023/2024_2023-11-04_Manchester City_Bournemouth,0,-5,0,0,1,Established,2,TRUE
2023-11-11,2023/2024,Bournemouth,Newcastle Utd,1,2,0,ANDONI IRAOLA,2023-01-07,2100-01-01,32,0,0,0,Bournemouth,Newcastle Utd,2023/2024_2023-11-11_Bournemouth_Newcastle Utd,3,2,1,0,0,Established,2,TRUE
2023-11-25,2023/2024,Bournemouth,Sheffield Utd,0,3,1,ANDONI IRAOLA,2023-01-07,2100-01-01,33,0,0,0,Sheffield Utd,Bournemouth,2023/2024_2023-11-25_Sheffield Utd_Bournemouth,3,2,1,0,0,Established,2,TRUE
2023-12-03,2023/2024,Bournemouth,Aston Villa,1,2,2,ANDONI IRAOLA,2023-01-07,2100-01-01,34,0,0,0,Bournemouth,Aston Villa,2023/2024_2023-12-03_Bournemouth_Aston Villa,1,0,0,1,0,Established,2,TRUE
2023-12-06,2023/2024,Bournemouth,Crystal Palace,0,2,0,ANDONI IRAOLA,2023-01-07,2100-01-01,35,0,0,0,Crystal Palace,Bournemouth,2023/2024_2023-12-06_Crystal Palace_Bournemouth,3,2,1,0,0,Established,2,TRUE
2023-12-09,2023/2024,Bournemouth,Manchester Utd,0,3,0,ANDONI IRAOLA,2023-01-07,2100-01-01,36,0,0,0,Manchester Utd,Bournemouth,2023/2024_2023-12-09_Manchester Utd_Bournemouth,3,3,1,0,0,Established,2,TRUE
2023-12-23,2023/2024,Bournemouth,Nott'ham Forest,0,3,2,ANDONI IRAOLA,2023-01-07,2100-01-01,37,0,0,0,Nott'ham Forest,Bournemouth,2023/2024_2023-12-23_Nott'ham Forest_Bournemouth,3,1,1,0,0,Established,2,TRUE
2023-12-26,2023/2024,Bournemouth,Fulham,1,3,0,ANDONI IRAOLA,2023-01-07,2100-01-01,38,0,0,0,Bournemouth,Fulham,2023/2024_2023-12-26_Bournemouth_Fulham,3,3,1,0,0,Established,2,TRUE
2023-12-31,2023/2024,Bournemouth,Tottenham,0,1,3,ANDONI IRAOLA,2023-01-07,2100-01-01,39,0,0,0,Tottenham,Bournemouth,2023/2024_2023-12-31_Tottenham_Bournemouth,0,-2,0,0,1,Established,2,TRUE
2024-01-21,2023/2024,Bournemouth,Liverpool,1,0,4,ANDONI IRAOLA,2023-01-07,2100-01-01,40,0,0,0,Bournemouth,Liverpool,2023/2024_2024-01-21_Bournemouth_Liverpool,0,-4,0,0,1,Established,2,TRUE
2024-02-01,2023/2024,Bournemouth,West Ham,0,1,1,ANDONI IRAOLA,2023-01-07,2100-01-01,41,0,0,0,West Ham,Bournemouth,2023/2024_2024-02-01_West Ham_Bournemouth,1,0,0,1,0,Established,2,TRUE
2024-02-04,2023/2024,Bournemouth,Nott'ham Forest,1,1,1,ANDONI IRAOLA,2023-01-07,2100-01-01,42,0,0,0,Bournemouth,Nott'ham Forest,2023/2024_2024-02-04_Bournemouth_Nott'ham Forest,1,0,0,1,0,Established,2,TRUE
2024-02-10,2023/2024,Bournemouth,Fulham,0,1,3,ANDONI IRAOLA,2023-01-07,2100-01-01,43,0,0,0,Fulham,Bournemouth,2023/2024_2024-02-10_Fulham_Bournemouth,0,-2,0,0,1,Established,2,TRUE
2024-02-17,2023/2024,Bournemouth,Newcastle Utd,0,2,2,ANDONI IRAOLA,2023-01-07,2100-01-01,44,0,0,0,Newcastle Utd,Bournemouth,2023/2024_2024-02-17_Newcastle Utd_Bournemouth,1,0,0,1,0,Established,2,TRUE
2024-02-24,2023/2024,Bournemouth,Manchester City,1,0,1,ANDONI IRAOLA,2023-01-07,2100-01-01,45,0,0,0,Bournemouth,Manchester City,2023/2024_2024-02-24_Bournemouth_Manchester City,0,-1,0,0,1,Established,2,TRUE
2024-03-03,2023/2024,Bournemouth,Burnley,0,2,0,ANDONI IRAOLA,2023-01-07,2100-01-01,46,0,0,0,Burnley,Bournemouth,2023/2024_2024-03-03_Burnley_Bournemouth,3,2,1,0,0,Established,2,TRUE
2024-03-09,2023/2024,Bournemouth,Sheffield Utd,1,2,2,ANDONI IRAOLA,2023-01-07,2100-01-01,47,0,0,0,Bournemouth,Sheffield Utd,2023/2024_2024-03-09_Bournemouth_Sheffield Utd,1,0,0,1,0,Established,2,TRUE
2024-03-13,2023/2024,Bournemouth,Luton Town,1,4,3,ANDONI IRAOLA,2023-01-07,2100-01-01,48,0,0,0,Bournemouth,Luton Town,2023/2024_2024-03-13_Bournemouth_Luton Town,3,1,1,0,0,Established,2,TRUE
2024-03-30,2023/2024,Bournemouth,Everton,1,2,1,ANDONI IRAOLA,2023-01-07,2100-01-01,49,0,0,0,Bournemouth,Everton,2023/2024_2024-03-30_Bournemouth_Everton,3,1,1,0,0,Established,2,TRUE
2024-04-02,2023/2024,Bournemouth,Crystal Palace,1,1,0,ANDONI IRAOLA,2023-01-07,2100-01-01,50,0,0,0,Bournemouth,Crystal Palace,2023/2024_2024-04-02_Bournemouth_Crystal Palace,3,1,1,0,0,Established,2,TRUE
2024-04-06,2023/2024,Bournemouth,Luton Town,0,1,2,ANDONI IRAOLA,2023-01-07,2100-01-01,51,0,0,0,Luton Town,Bournemouth,2023/2024_2024-04-06_Luton Town_Bournemouth,0,-1,0,0,1,Established,2,TRUE
2024-04-13,2023/2024,Bournemouth,Manchester Utd,1,2,2,ANDONI IRAOLA,2023-01-07,2100-01-01,52,0,0,0,Bournemouth,Manchester Utd,2023/2024_2024-04-13_Bournemouth_Manchester Utd,1,0,0,1,0,Established,2,TRUE
2024-04-21,2023/2024,Bournemouth,Aston Villa,0,1,3,ANDONI IRAOLA,2023-01-07,2100-01-01,53,0,0,0,Aston Villa,Bournemouth,2023/2024_2024-04-21_Aston Villa_Bournemouth,0,-2,0,0,1,Established,2,TRUE
2024-04-24,2023/2024,Bournemouth,Wolves,0,1,0,ANDONI IRAOLA,2023-01-07,2100-01-01,54,0,0,0,Wolves,Bournemouth,2023/2024_2024-04-24_Wolves_Bournemouth,3,1,1,0,0,Established,2,TRUE
2024-04-28,2023/2024,Bournemouth,Brighton,1,3,0,ANDONI IRAOLA,2023-01-07,2100-01-01,55,0,0,0,Bournemouth,Brighton,2023/2024_2024-04-28_Bournemouth_Brighton,3,3,1,0,0,Established,2,TRUE
2024-05-04,2023/2024,Bournemouth,Arsenal,0,0,3,ANDONI IRAOLA,2023-01-07,2100-01-01,56,0,0,0,Arsenal,Bournemouth,2023/2024_2024-05-04_Arsenal_Bournemouth,0,-3,0,0,1,Established,2,TRUE
2024-05-11,2023/2024,Bournemouth,Brentford,1,1,2,ANDONI IRAOLA,2023-01-07,2100-01-01,57,0,0,0,Bournemouth,Brentford,2023/2024_2024-05-11_Bournemouth_Brentford,0,-1,0,0,1,Established,2,TRUE
2024-05-19,2023/2024,Bournemouth,Chelsea,0,1,2,ANDONI IRAOLA,2023-01-07,2100-01-01,58,0,0,0,Chelsea,Bournemouth,2023/2024_2024-05-19_Chelsea_Bournemouth,0,-1,0,0,1,Established,2,TRUE
2015-08-08,2015/2016,Bournemouth,Aston Villa,1,0,1,EDDIE HOWE,2012-10-14,2020-01-08,101,0,0,0,Bournemouth,Aston Villa,2015/2016_2015-08-08_Bournemouth_Aston Villa,0,-1,0,0,1,Established,2,TRUE
